Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Discount_Percent,Gross_Sales,Discount_Amount,Revenue,Profit,Payment_Method
ORD00299,2024-11-20,C0273,P021,S001,3,0,3000,0.0,3000.0,1200.0,Credit Card
ORD00300,2026-04-06,C0399,P050,S007,1,5,150,7.5,142.5,52.5,UPI
ORD00301,2026-02-03,C0274,P040,S007,4,15,220,33.0,187.0,19.0,Debit Card
ORD00302,2024-02-06,C0222,P041,S007,2,5,60,3.0,57.0,17.0,UPI
ORD00303,2025-12-06,C0283,P051,S006,1,5,160,8.0,152.0,57.0,UPI
ORD00304,2024-04-03,C0177,P009,S001,1,0,800,0.0,800.0,350.0,Debit Card
ORD00305,2025-11-22,C0329,P051,S006,2,0,320,0.0,320.0,130.0,Wallet
ORD00306,2025-01-20,C0346,P043,S003,1,15,280,42.0,238.0,68.0,Cash
ORD00307,2025-04-04,C0308,P005,S007,2,0,600,0.0,600.0,300.0,Debit Card
ORD00308,2024-12-31,C0280,P055,S003,2,0,180,0.0,180.0,80.0,Cash
ORD00309,2026-12-31,C0249,P029,S007,2,0,1300,0.0,1300.0,540.0,UPI
ORD00310,2024-04-08,C0331,P066,S003,2,0,600,0.0,600.0,240.0,UPI
ORD00311,2026-08-29,C0140,P043,S006,2,0,560,0.0,560.0,220.0,Debit Card
ORD00312,2026-05-11,C0392,P010,S003,2,10,500,50.0,450.0,230.0,UPI
ORD00313,2024-10-07,C0169,P053,S006,3,5,360,18.0,342.0,132.0,Credit Card
ORD00314,2024-08-05,C0289,P025,S006,2,5,440,22.0,418.0,198.0,Debit Card
ORD00315,2025-02-17,C0054,P070,S002,1,0,300,0.0,300.0,130.0,UPI
ORD00316,2025-03-01,C0078,P046,S007,2,5,800,40.0,760.0,240.0,UPI
ORD00317,2024-07-01,C0271,P002,S007,4,10,3600,360.0,3240.0,1160.0,Debit Card
ORD00318,2024-07-03,C0083,P022,S006,3,0,4500,0.0,4500.0,1650.0,Debit Card
ORD00319,2025-04-18,C0366,P089,S004,2,20,1600,320.0,1280.0,380.0,UPI
ORD00320,2024-12-23,C0049,P002,S007,3,0,2700,0.0,2700.0,1140.0,Debit Card
ORD00321,2024-08-25,C0310,P037,S002,1,10,650,65.0,585.0,85.0,UPI
ORD00322,2024-12-15,C0325,P080,S006,3,20,5400,1080.0,4320.0,720.0,UPI
ORD00323,2026-02-02,C0137,P062,S008,3,0,840,0.0,840.0,360.0,Credit Card
ORD00324,2025-07-10,C0120,P090,S004,3,10,900,90.0,810.0,360.0,Credit Card
ORD00325,2024-12-29,C0049,P040,S007,2,20,110,22.0,88.0,4.0,Cash
ORD00326,2026-09-15,C0136,P013,S007,3,10,1500,150.0,1350.0,510.0,UPI
ORD00327,2026-01-04,C0211,P047,S008,2,15,500,75.0,425.0,125.0,Cash
ORD00328,2024-09-24,C0110,P064,S001,2,5,160,8.0,152.0,82.0,Cash
ORD00329,2024-05-09,C0011,P041,S002,1,0,30,0.0,30.0,10.0,Debit Card
ORD00330,2025-04-03,C0332,P058,S005,5,10,200,20.0,180.0,70.0,UPI
ORD00331,2024-07-14,C0183,P038,S001,1,10,300,30.0,270.0,50.0,Credit Card
ORD00332,2026-02-27,C0058,P060,S006,1,10,70,7.0,63.0,23.0,Cash
ORD00333,2024-01-24,C0222,P049,S007,2,0,60,0.0,60.0,30.0,Cash
ORD00334,2024-12-02,C0099,P078,S006,1,0,350,0.0,350.0,170.0,UPI
ORD00335,2026-02-14,C0121,P043,S002,1,0,280,0.0,280.0,110.0,Credit Card
ORD00336,2026-07-06,C0020,P069,S006,1,5,220,11.0,209.0,89.0,UPI
ORD00337,2024-02-06,C0159,P088,S002,1,0,2000,0.0,2000.0,700.0,Credit Card
ORD00338,2024-07-05,C0294,P004,S002,3,20,4500,900.0,3600.0,900.0,Debit Card
ORD00339,2025-02-27,C0107,P091,S001,2,5,500,25.0,475.0,255.0,UPI
ORD00340,2025-04-01,C0338,P063,S006,3,0,360,0.0,360.0,150.0,Debit Card
ORD00341,2026-01-14,C0332,P059,S005,2,0,200,0.0,200.0,90.0,Debit Card
ORD00342,2025-11-30,C0321,P032,S002,2,10,400,40.0,360.0,170.0,Credit Card
ORD00343,2024-08-05,C0274,P045,S007,1,0,350,0.0,350.0,130.0,UPI
ORD00344,2026-04-18,C0021,P070,S008,1,5,300,15.0,285.0,115.0,UPI
ORD00345,2026-03-15,C0400,P092,S002,1,10,1800,180.0,1620.0,520.0,UPI
ORD00346,2026-04-28,C0155,P034,S002,1,5,250,12.5,237.5,117.5,Debit Card
ORD00347,2026-07-11,C0101,P018,S005,2,5,2400,120.0,2280.0,880.0,Credit Card
ORD00348,2024-01-09,C0165,P092,S001,2,0,3600,0.0,3600.0,1400.0,Wallet
ORD00349,2026-09-16,C0242,P070,S007,4,10,1200,120.0,1080.0,400.0,Wallet
ORD00350,2024-12-21,C0286,P050,S001,1,0,150,0.0,150.0,60.0,Credit Card
ORD00351,2026-10-29,C0061,P073,S005,1,5,900,45.0,855.0,205.0,Debit Card
ORD00352,2026-03-25,C0042,P032,S001,4,20,800,160.0,640.0,260.0,Credit Card
ORD00353,2026-04-25,C0396,P018,S002,2,15,2400,360.0,2040.0,640.0,Credit Card
ORD00354,2025-10-04,C0350,P077,S004,4,5,880,44.0,836.0,436.0,UPI
ORD00355,2025-08-18,C0124,P058,S005,2,15,80,12.0,68.0,24.0,UPI
ORD00356,2024-12-30,C0226,P072,S007,2,0,240,0.0,240.0,120.0,UPI
ORD00357,2026-09-10,C0182,P040,S005,2,15,110,16.5,93.5,9.5,Debit Card
ORD00358,2026-12-29,C0353,P059,S002,3,10,300,30.0,270.0,105.0,Credit Card
ORD00359,2024-10-08,C0006,P009,S006,1,10,800,80.0,720.0,270.0,UPI
ORD00360,2025-05-28,C0201,P033,S004,1,0,280,0.0,280.0,140.0,Debit Card
ORD00361,2024-03-07,C0156,P028,S003,1,5,350,17.5,332.5,152.5,Credit Card
ORD00362,2025-04-04,C0205,P059,S004,2,5,200,10.0,190.0,80.0,UPI
ORD00363,2025-08-12,C0374,P071,S003,2,0,360,0.0,360.0,160.0,UPI
ORD00364,2025-10-02,C0300,P039,S004,1,10,180,18.0,162.0,22.0,UPI
ORD00365,2026-06-26,C0058,P082,S006,3,15,840,126.0,714.0,264.0,Debit Card
ORD00366,2025-02-06,C0374,P057,S003,3,20,420,84.0,336.0,96.0,UPI
ORD00367,2024-06-01,C0259,P014,S003,1,0,700,0.0,700.0,320.0,Credit Card
ORD00368,2026-05-27,C0334,P048,S005,1,0,450,0.0,450.0,150.0,UPI
ORD00369,2024-01-12,C0090,P080,S008,1,10,1800,180.0,1620.0,420.0,UPI
ORD00370,2025-10-22,C0308,P022,S007,3,5,4500,225.0,4275.0,1425.0,Cash
ORD00371,2026-01-03,C0309,P026,S005,1,10,160,16.0,144.0,69.0,Credit Card
ORD00372,2026-12-04,C0004,P087,S004,1,5,700,35.0,665.0,265.0,Credit Card
ORD00373,2025-03-12,C0335,P038,S006,2,0,600,0.0,600.0,160.0,UPI
ORD00374,2026-12-22,C0373,P096,S007,2,10,1000,100.0,900.0,380.0,Debit Card
ORD00375,2025-12-09,C0182,P022,S005,4,5,6000,300.0,5700.0,1900.0,Debit Card
ORD00376,2025-10-19,C0366,P090,S004,3,0,900,0.0,900.0,450.0,UPI
ORD00377,2024-02-20,C0198,P064,S001,4,10,320,32.0,288.0,148.0,UPI
ORD00378,2026-07-01,C0155,P061,S002,2,0,700,0.0,700.0,300.0,Debit Card
ORD00379,2024-06-17,C0319,P029,S007,4,0,2600,0.0,2600.0,1080.0,Wallet
ORD00380,2024-01-16,C0335,P041,S006,2,0,60,0.0,60.0,20.0,Debit Card
ORD00381,2026-05-18,C0294,P029,S002,3,0,1950,0.0,1950.0,810.0,Cash
ORD00382,2026-06-10,C0346,P075,S003,2,15,600,90.0,510.0,170.0,Debit Card
ORD00383,2026-07-29,C0222,P018,S007,2,0,2400,0.0,2400.0,1000.0,UPI
ORD00384,2025-05-30,C0159,P024,S002,2,5,360,18.0,342.0,172.0,UPI
ORD00385,2026-03-05,C0096,P026,S007,2,0,320,0.0,320.0,170.0,UPI
ORD00386,2024-08-30,C0122,P040,S001,2,5,110,5.5,104.5,20.5,Credit Card
ORD00387,2024-04-03,C0065,P070,S005,2,0,600,0.0,600.0,260.0,Wallet
ORD00388,2025-09-09,C0310,P015,S002,2,0,700,0.0,700.0,340.0,Wallet
ORD00389,2024-03-04,C0081,P040,S002,2,5,110,5.5,104.5,20.5,UPI
ORD00390,2025-08-27,C0120,P041,S004,4,0,120,0.0,120.0,40.0,Debit Card
ORD00391,2026-02-03,C0099,P092,S006,4,0,7200,0.0,7200.0,2800.0,Cash
ORD00392,2024-03-26,C0139,P020,S006,1,5,750,37.5,712.5,292.5,Credit Card
ORD00393,2025-09-16,C0092,P087,S004,1,10,700,70.0,630.0,230.0,Debit Card
ORD00394,2026-10-24,C0332,P034,S005,1,10,250,25.0,225.0,105.0,UPI
ORD00395,2024-04-21,C0254,P025,S005,3,15,660,99.0,561.0,231.0,Wallet
ORD00396,2024-05-29,C0192,P041,S002,1,0,30,0.0,30.0,10.0,UPI
ORD00397,2026-09-24,C0311,P065,S003,4,0,560,0.0,560.0,280.0,Debit Card
ORD00398,2025-08-06,C0149,P032,S001,2,15,400,60.0,340.0,150.0,UPI
ORD00399,2025-09-18,C0318,P038,S005,2,0,600,0.0,600.0,160.0,Credit Card
ORD00400,2026-05-27,C0077,P068,S006,1,0,250,0.0,250.0,110.0,Debit Card
ORD00401,2026-06-12,C0018,P071,S003,1,0,180,0.0,180.0,80.0,Debit Card
ORD00402,2026-09-09,C0145,P033,S006,2,0,560,0.0,560.0,280.0,UPI
ORD00403,2024-12-25,C0147,P041,S003,1,0,30,0.0,30.0,10.0,Cash
ORD00404,2025-02-06,C0178,P087,S008,1,15,700,105.0,595.0,195.0,UPI
ORD00405,2024-02-08,C0290,P001,S008,3,5,3600,180.0,3420.0,1170.0,Cash
ORD00406,2025-03-11,C0395,P052,S005,4,5,200,10.0,190.0,70.0,Credit Card
ORD00407,2026-08-24,C0292,P089,S003,2,0,1600,0.0,1600.0,700.0,UPI
ORD00408,2025-08-18,C0153,P094,S004,1,5,350,17.5,332.5,162.5,UPI
ORD00409,2024-01-22,C0190,P039,S006,2,10,360,36.0,324.0,44.0,Cash
ORD00410,2024-12-05,C0390,P053,S007,1,0,120,0.0,120.0,50.0,Credit Card
ORD00411,2024-10-26,C0370,P053,S004,2,0,240,0.0,240.0,100.0,UPI
ORD00412,2024-05-08,C0375,P037,S007,1,0,650,0.0,650.0,150.0,Debit Card
ORD00413,2026-01-09,C0354,P037,S008,1,15,650,97.5,552.5,52.5,Cash
ORD00414,2025-12-06,C0399,P009,S007,2,0,1600,0.0,1600.0,700.0,Debit Card
ORD00415,2024-12-22,C0353,P059,S002,1,5,100,5.0,95.0,40.0,Cash
ORD00416,2025-05-30,C0355,P010,S002,1,15,250,37.5,212.5,102.5,Credit Card
ORD00417,2025-12-07,C0394,P044,S006,2,5,240,12.0,228.0,88.0,Credit Card
ORD00418,2024-12-05,C0217,P017,S002,2,0,500,0.0,500.0,240.0,UPI
ORD00419,2024-08-30,C0289,P014,S006,2,0,1400,0.0,1400.0,640.0,UPI
ORD00420,2026-09-07,C0349,P021,S003,2,5,2000,100.0,1900.0,700.0,Debit Card
ORD00421,2025-05-14,C0202,P047,S008,1,5,250,12.5,237.5,87.5,UPI
ORD00422,2024-03-21,C0268,P058,S005,3,0,120,0.0,120.0,54.0,UPI
ORD00423,2026-11-24,C0184,P092,S008,2,5,3600,180.0,3420.0,1220.0,UPI
ORD00424,2025-08-03,C0013,P069,S005,4,0,880,0.0,880.0,400.0,Credit Card
ORD00425,2026-09-13,C0145,P048,S006,1,10,450,45.0,405.0,105.0,Credit Card
ORD00426,2025-01-07,C0253,P070,S002,2,5,600,30.0,570.0,230.0,UPI
ORD00427,2026-07-17,C0207,P052,S001,2,0,100,0.0,100.0,40.0,UPI
ORD00428,2024-02-03,C0069,P018,S001,1,15,1200,180.0,1020.0,320.0,Credit Card
ORD00429,2024-11-02,C0400,P047,S002,1,15,250,37.5,212.5,62.5,Credit Card
ORD00430,2026-12-24,C0335,P076,S006,1,5,250,12.5,237.5,117.5,UPI
ORD00431,2024-01-03,C0064,P060,S005,3,10,210,21.0,189.0,69.0,Debit Card
ORD00432,2026-01-28,C0157,P043,S001,3,10,840,84.0,756.0,246.0,Credit Card
ORD00433,2026-09-14,C0290,P087,S008,3,0,2100,0.0,2100.0,900.0,Credit Card
ORD00434,2024-07-19,C0371,P061,S005,1,0,350,0.0,350.0,150.0,Debit Card
ORD00435,2024-06-20,C0279,P092,S002,1,15,1800,270.0,1530.0,430.0,Credit Card
ORD00436,2024-01-15,C0003,P034,S004,2,0,500,0.0,500.0,260.0,UPI
ORD00437,2025-10-08,C0038,P060,S004,1,0,70,0.0,70.0,30.0,Credit Card
ORD00438,2026-05-17,C0285,P034,S006,2,5,500,25.0,475.0,235.0,Wallet
ORD00439,2025-02-21,C0190,P040,S006,1,10,55,5.5,49.5,7.5,Credit Card
ORD00440,2026-09-17,C0078,P037,S007,1,0,650,0.0,650.0,150.0,UPI
ORD00441,2024-10-09,C0229,P067,S007,2,10,900,90.0,810.0,250.0,Credit Card
ORD00442,2024-12-05,C0191,P054,S008,1,0,110,0.0,110.0,45.0,Credit Card
ORD00443,2024-04-16,C0340,P059,S005,1,20,100,20.0,80.0,25.0,UPI
ORD00444,2024-10-24,C0191,P008,S008,2,0,1200,0.0,1200.0,560.0,UPI
ORD00445,2024-03-18,C0287,P043,S002,2,15,560,84.0,476.0,136.0,Credit Card
ORD00446,2025-08-09,C0278,P053,S005,2,5,240,12.0,228.0,88.0,Wallet
ORD00447,2026-10-09,C0367,P065,S002,1,10,140,14.0,126.0,56.0,Cash
ORD00448,2024-03-09,C0300,P025,S004,3,5,660,33.0,627.0,297.0,Debit Card
ORD00449,2024-03-14,C0260,P052,S006,1,10,50,5.0,45.0,15.0,Wallet
ORD00450,2025-07-19,C0009,P010,S007,3,0,750,0.0,750.0,420.0,UPI
ORD00451,2026-12-30,C0153,P055,S004,1,0,90,0.0,90.0,40.0,UPI
ORD00452,2025-12-13,C0258,P064,S001,3,0,240,0.0,240.0,135.0,Wallet
ORD00453,2026-04-07,C0132,P048,S007,2,0,900,0.0,900.0,300.0,Credit Card
ORD00454,2024-05-28,C0166,P020,S001,2,0,1500,0.0,1500.0,660.0,UPI
ORD00455,2025-06-11,C0162,P043,S005,3,10,840,84.0,756.0,246.0,Credit Card
ORD00456,2026-02-11,C0398,P056,S004,2,10,120,12.0,108.0,38.0,Debit Card
ORD00457,2026-07-28,C0027,P088,S004,2,15,4000,600.0,3400.0,800.0,Cash
ORD00458,2025-06-12,C0133,P041,S008,1,5,30,1.5,28.5,8.5,Wallet
ORD00459,2025-04-15,C0274,P053,S007,3,0,360,0.0,360.0,150.0,UPI
ORD00460,2025-06-23,C0144,P037,S005,1,0,650,0.0,650.0,150.0,Debit Card
ORD00461,2024-06-04,C0370,P063,S004,2,0,240,0.0,240.0,100.0,UPI
ORD00462,2025-07-05,C0335,P035,S006,1,10,300,30.0,270.0,120.0,Wallet
ORD00463,2025-02-12,C0119,P028,S004,1,0,350,0.0,350.0,170.0,UPI
ORD00464,2025-05-26,C0371,P036,S005,3,0,600,0.0,600.0,330.0,Debit Card
ORD00465,2024-06-09,C0242,P014,S007,2,10,1400,140.0,1260.0,500.0,Credit Card
ORD00466,2024-03-27,C0308,P064,S007,3,0,240,0.0,240.0,135.0,UPI
ORD00467,2025-07-16,C0358,P089,S006,2,20,1600,320.0,1280.0,380.0,Wallet
ORD00468,2025-03-30,C0383,P033,S008,3,0,840,0.0,840.0,420.0,Credit Card
ORD00469,2024-03-07,C0330,P040,S003,2,0,110,0.0,110.0,26.0,Debit Card
ORD00470,2024-09-03,C0351,P019,S007,2,5,1800,90.0,1710.0,710.0,Debit Card
ORD00471,2025-03-07,C0101,P001,S005,1,0,1200,0.0,1200.0,450.0,UPI
ORD00472,2025-01-18,C0322,P073,S001,2,0,1800,0.0,1800.0,500.0,Credit Card
ORD00473,2026-01-19,C0378,P050,S007,1,0,150,0.0,150.0,60.0,Credit Card
ORD00474,2026-01-17,C0117,P066,S006,3,0,900,0.0,900.0,360.0,UPI
ORD00475,2025-04-13,C0024,P016,S002,3,10,1950,195.0,1755.0,675.0,Cash
ORD00476,2026-02-19,C0292,P044,S003,1,10,120,12.0,108.0,38.0,Debit Card
ORD00477,2024-01-20,C0365,P047,S006,1,5,250,12.5,237.5,87.5,Wallet
ORD00478,2026-11-24,C0266,P076,S008,1,5,250,12.5,237.5,117.5,UPI
ORD00479,2024-04-07,C0279,P076,S002,1,10,250,25.0,225.0,105.0,UPI
ORD00480,2026-09-02,C0118,P064,S004,3,0,240,0.0,240.0,135.0,Debit Card
ORD00481,2026-01-07,C0393,P034,S007,2,15,500,75.0,425.0,185.0,UPI
ORD00482,2024-09-05,C0222,P002,S007,1,10,900,90.0,810.0,290.0,Credit Card
ORD00483,2024-12-23,C0201,P060,S004,1,0,70,0.0,70.0,30.0,Credit Card
ORD00484,2026-07-04,C0350,P063,S004,3,0,360,0.0,360.0,150.0,UPI
ORD00485,2024-10-23,C0291,P054,S003,2,15,220,33.0,187.0,57.0,Credit Card
ORD00486,2026-04-08,C0394,P057,S006,3,0,420,0.0,420.0,180.0,UPI
ORD00487,2025-10-10,C0254,P027,S005,2,5,900,45.0,855.0,375.0,UPI
ORD00488,2026-01-13,C0314,P076,S006,2,5,500,25.0,475.0,235.0,Credit Card
ORD00489,2024-02-17,C0246,P015,S007,1,0,350,0.0,350.0,170.0,UPI
ORD00490,2024-06-12,C0132,P061,S007,1,0,350,0.0,350.0,150.0,UPI
ORD00491,2026-08-27,C0239,P095,S008,2,0,1200,0.0,1200.0,560.0,UPI
ORD00492,2024-06-19,C0106,P062,S007,1,5,280,14.0,266.0,106.0,UPI
ORD00493,2026-03-09,C0106,P086,S007,1,0,1500,0.0,1500.0,600.0,UPI
ORD00494,2024-09-25,C0229,P057,S007,2,0,280,0.0,280.0,120.0,UPI
ORD00495,2025-10-28,C0212,P048,S005,2,15,900,135.0,765.0,165.0,Wallet
ORD00496,2024-10-03,C0090,P046,S008,2,0,800,0.0,800.0,280.0,Credit Card
ORD00497,2026-06-09,C0239,P050,S008,2,5,300,15.0,285.0,105.0,UPI
ORD00498,2025-04-10,C0137,P042,S008,3,0,270,0.0,270.0,105.0,UPI
ORD00499,2025-09-13,C0104,P028,S003,1,5,350,17.5,332.5,152.5,Debit Card
ORD00500,2025-08-10,C0287,P013,S002,2,0,1000,0.0,1000.0,440.0,Wallet
ORD00501,2026-09-04,C0283,P096,S006,1,10,500,50.0,450.0,190.0,Debit Card
ORD00502,2024-01-15,C0132,P051,S007,2,0,320,0.0,320.0,130.0,Cash
ORD00503,2025-05-26,C0298,P041,S002,1,10,30,3.0,27.0,7.0,UPI
ORD00504,2025-06-22,C0086,P041,S003,1,5,30,1.5,28.5,8.5,Credit Card
ORD00505,2025-07-10,C0036,P062,S001,1,10,280,28.0,252.0,92.0,Cash
ORD00506,2024-05-20,C0022,P047,S003,1,0,250,0.0,250.0,100.0,Debit Card
ORD00507,2025-07-11,C0395,P060,S005,2,5,140,7.0,133.0,53.0,UPI
ORD00508,2026-10-14,C0018,P023,S003,1,0,220,0.0,220.0,120.0,Credit Card
ORD00509,2024-07-03,C0142,P001,S002,1,5,1200,60.0,1140.0,390.0,UPI
ORD00510,2026-10-17,C0222,P030,S007,2,10,360,36.0,324.0,164.0,UPI
ORD00511,2024-11-20,C0048,P076,S001,1,5,250,12.5,237.5,117.5,UPI
ORD00512,2026-02-20,C0227,P080,S008,3,0,5400,0.0,5400.0,1800.0,Debit Card
ORD00513,2026-06-26,C0311,P030,S003,1,20,180,36.0,144.0,64.0,UPI
ORD00514,2024-07-11,C0059,P071,S002,2,20,360,72.0,288.0,88.0,Credit Card
ORD00515,2025-10-01,C0327,P059,S006,1,10,100,10.0,90.0,35.0,Debit Card
ORD00516,2024-09-07,C0207,P046,S001,1,5,400,20.0,380.0,120.0,UPI
ORD00517,2025-03-22,C0333,P076,S006,5,0,1250,0.0,1250.0,650.0,Credit Card
ORD00518,2025-07-19,C0062,P007,S001,2,0,900,0.0,900.0,460.0,UPI
ORD00519,2026-08-31,C0134,P087,S005,2,0,1400,0.0,1400.0,600.0,Debit Card
ORD00520,2026-12-19,C0217,P036,S002,1,20,200,40.0,160.0,70.0,Debit Card
ORD00521,2025-12-29,C0385,P011,S001,2,10,5000,500.0,4500.0,1100.0,UPI
ORD00522,2025-12-12,C0079,P030,S005,1,0,180,0.0,180.0,100.0,Debit Card
ORD00523,2024-10-02,C0383,P038,S008,1,10,300,30.0,270.0,50.0,Credit Card
ORD00524,2026-09-30,C0386,P038,S006,1,0,300,0.0,300.0,80.0,UPI
ORD00525,2025-07-17,C0167,P069,S008,3,5,660,33.0,627.0,267.0,Cash
ORD00526,2026-11-07,C0264,P013,S002,3,5,1500,75.0,1425.0,585.0,Credit Card
ORD00527,2026-11-02,C0328,P071,S006,1,0,180,0.0,180.0,80.0,Cash
ORD00528,2025-05-04,C0011,P063,S002,1,0,120,0.0,120.0,50.0,Wallet
ORD00529,2025-01-23,C0010,P068,S004,2,5,500,25.0,475.0,195.0,Credit Card
ORD00530,2025-10-22,C0140,P052,S006,1,0,50,0.0,50.0,20.0,Debit Card
ORD00531,2024-09-22,C0152,P009,S004,1,0,800,0.0,800.0,350.0,UPI
ORD00532,2024-03-06,C0202,P026,S008,2,10,320,32.0,288.0,138.0,Debit Card
ORD00533,2025-06-08,C0075,P042,S001,1,0,90,0.0,90.0,35.0,Debit Card
ORD00534,2025-03-03,C0227,P009,S008,2,15,1600,240.0,1360.0,460.0,Cash
ORD00535,2024-05-04,C0254,P047,S005,1,10,250,25.0,225.0,75.0,Cash
ORD00536,2024-04-29,C0320,P062,S002,3,0,840,0.0,840.0,360.0,UPI
ORD00537,2025-09-14,C0246,P012,S007,1,0,180,0.0,180.0,100.0,Credit Card
ORD00538,2025-04-18,C0213,P014,S003,2,0,1400,0.0,1400.0,640.0,Credit Card
ORD00539,2025-01-01,C0387,P035,S008,2,5,600,30.0,570.0,270.0,Debit Card
ORD00540,2026-01-03,C0334,P065,S005,2,10,280,28.0,252.0,112.0,Credit Card
ORD00541,2025-01-04,C0269,P024,S001,2,5,360,18.0,342.0,172.0,Debit Card
ORD00542,2026-06-26,C0185,P046,S006,4,15,1600,240.0,1360.0,320.0,Credit Card
ORD00543,2026-01-31,C0220,P095,S001,1,5,600,30.0,570.0,250.0,Cash
ORD00544,2025-05-07,C0400,P026,S002,2,0,320,0.0,320.0,170.0,Debit Card
ORD00545,2025-06-04,C0345,P095,S003,1,5,600,30.0,570.0,250.0,Wallet
ORD00546,2024-03-11,C0169,P009,S006,5,5,4000,200.0,3800.0,1550.0,Credit Card
ORD00547,2025-09-10,C0205,P091,S004,1,20,250,50.0,200.0,90.0,UPI
ORD00548,2025-07-19,C0083,P035,S006,4,5,1200,60.0,1140.0,540.0,Credit Card
ORD00549,2024-07-12,C0335,P050,S006,1,0,150,0.0,150.0,60.0,UPI
ORD00550,2025-05-26,C0183,P042,S001,1,10,90,9.0,81.0,26.0,UPI
ORD00551,2025-03-21,C0050,P046,S004,2,10,800,80.0,720.0,200.0,Debit Card
ORD00552,2024-07-14,C0258,P024,S001,2,0,360,0.0,360.0,190.0,Debit Card
ORD00553,2024-06-09,C0297,P055,S002,3,15,270,40.5,229.5,79.5,UPI
ORD00554,2026-06-08,C0389,P077,S006,1,15,220,33.0,187.0,87.0,Cash
ORD00555,2024-01-24,C0339,P025,S002,2,5,440,22.0,418.0,198.0,UPI
ORD00556,2025-10-15,C0020,P041,S006,1,5,30,1.5,28.5,8.5,UPI
ORD00557,2026-03-15,C0003,P011,S004,5,10,12500,1250.0,11250.0,2750.0,Credit Card
ORD00558,2026-06-03,C0368,P011,S003,1,0,2500,0.0,2500.0,800.0,UPI
ORD00559,2024-04-10,C0294,P001,S002,2,0,2400,0.0,2400.0,900.0,UPI
ORD00560,2024-09-24,C0312,P046,S007,3,5,1200,60.0,1140.0,360.0,UPI
ORD00561,2025-02-05,C0326,P048,S001,2,20,900,180.0,720.0,120.0,Credit Card
ORD00562,2025-06-29,C0171,P030,S001,3,0,540,0.0,540.0,300.0,Wallet
ORD00563,2026-04-27,C0353,P004,S002,1,0,1500,0.0,1500.0,600.0,UPI
ORD00564,2024-02-19,C0365,P051,S006,3,0,480,0.0,480.0,195.0,UPI
ORD00565,2026-06-24,C0199,P069,S004,2,0,440,0.0,440.0,200.0,Wallet
ORD00566,2026-02-04,C0285,P033,S006,1,10,280,28.0,252.0,112.0,UPI
ORD00567,2025-05-12,C0057,P065,S005,4,15,560,84.0,476.0,196.0,Cash
ORD00568,2024-01-29,C0135,P072,S001,1,10,120,12.0,108.0,48.0,UPI
ORD00569,2025-11-10,C0217,P045,S002,2,0,700,0.0,700.0,260.0,Credit Card
ORD00570,2026-09-16,C0253,P033,S002,2,20,560,112.0,448.0,168.0,Debit Card
ORD00571,2026-02-10,C0276,P053,S008,2,10,240,24.0,216.0,76.0,UPI
ORD00572,2025-08-04,C0222,P016,S007,1,10,650,65.0,585.0,225.0,UPI
ORD00573,2024-01-18,C0292,P046,S003,1,10,400,40.0,360.0,100.0,Debit Card
ORD00574,2026-01-07,C0337,P091,S007,3,0,750,0.0,750.0,420.0,Cash
ORD00575,2025-04-18,C0152,P054,S004,5,5,550,27.5,522.5,197.5,Debit Card
ORD00576,2026-09-19,C0343,P088,S007,3,5,6000,300.0,5700.0,1800.0,UPI
ORD00577,2026-07-26,C0365,P046,S006,2,10,800,80.0,720.0,200.0,UPI
ORD00578,2025-09-16,C0073,P089,S003,1,0,800,0.0,800.0,350.0,UPI
ORD00579,2025-12-21,C0358,P044,S006,1,20,120,24.0,96.0,26.0,Wallet
ORD00580,2024-05-06,C0358,P029,S006,2,15,1300,195.0,1105.0,345.0,Cash
ORD00581,2024-03-01,C0177,P063,S001,4,15,480,72.0,408.0,128.0,UPI
ORD00582,2026-03-15,C0247,P047,S004,2,0,500,0.0,500.0,200.0,UPI
ORD00583,2025-04-10,C0030,P092,S002,1,5,1800,90.0,1710.0,610.0,Credit Card
ORD00584,2025-11-05,C0144,P029,S005,1,10,650,65.0,585.0,205.0,Credit Card
ORD00585,2025-02-18,C0322,P057,S001,3,0,420,0.0,420.0,180.0,Debit Card
ORD00586,2024-10-03,C0186,P046,S006,4,10,1600,160.0,1440.0,400.0,Debit Card
ORD00587,2024-11-19,C0001,P052,S005,2,15,100,15.0,85.0,25.0,UPI
ORD00588,2024-10-25,C0164,P030,S001,3,15,540,81.0,459.0,219.0,Credit Card
ORD00589,2026-06-26,C0319,P048,S007,2,10,900,90.0,810.0,210.0,Debit Card
ORD00590,2024-11-07,C0260,P067,S006,1,0,450,0.0,450.0,170.0,Debit Card
ORD00591,2025-06-30,C0372,P051,S008,2,5,320,16.0,304.0,114.0,Credit Card
ORD00592,2024-02-23,C0347,P027,S007,1,10,450,45.0,405.0,165.0,Credit Card
ORD00593,2026-08-18,C0059,P045,S002,2,0,700,0.0,700.0,260.0,Cash
ORD00594,2024-10-29,C0198,P045,S001,1,10,350,35.0,315.0,95.0,UPI
ORD00595,2026-04-25,C0015,P027,S004,1,10,450,45.0,405.0,165.0,UPI
ORD00596,2024-12-28,C0018,P033,S003,5,15,1400,210.0,1190.0,490.0,Credit Card
ORD00597,2026-07-26,C0320,P035,S002,3,0,900,0.0,900.0,450.0,Debit Card
